,Price,Km,Power,Year,Gas,Transmission,URL
299,74.989,9.900,313,2023,Elektro/Diesel,-,/angebote/mercedes-benz-c-300-de-t-amg-mbux-led-kamera-carplay-shz-ahk-18-elektro-diesel-grau-900677d8-230b-4fea-981e-351fdc2f2a2a
300,31.299,30.000,156,2020,Benzin,Automatik,/angebote/mercedes-benz-c-180-t-avantgarde-night-ahk-led-dab-assistenzp-benzin-weiss-63769fd5-c090-41a2-bb66-4fb69ec93d94
301,49.900,9.000,204,2022,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-amg-night-led-kamera-totw-keyless-9g-benzin-grau-2486e7e3-4a17-4768-bb2b-2bf8efa2e991
302,32.850,51.447,194,2020,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-9g-avantgarde-exclusive-distronic-mbux-diesel-blau-3b1416ef-d4ba-48ef-bae8-4212880f85aa
303,30.869,9.986,156,2020,Benzin,Automatik,/angebote/mercedes-benz-c-180-t-avantgarde-night-dab-navi-kamera-parkass-benzin-rot-6a913d29-2f43-4f42-957e-386bc1824c55
304,39.899,19.212,258,2021,Benzin,Automatik,/angebote/mercedes-benz-c-300-t-amg-line-2x-night-dab-led-navi-kam-19-benzin-grau-4d351a9e-b43f-47c5-896b-d8354718805d
305,48.795,21.100,265,2022,Diesel,Automatik,/angebote/mercedes-benz-c-300-d-t-amg-distr-digital-light-keygo-rfk-ehec-navi-diesel-grau-a67d98ca-0f7c-465c-8895-96de2d5312d5
306,39.899,20.000,245,2021,Diesel,Automatik,/angebote/mercedes-benz-c-300-t-d-amg-line-2x-night-ed-led-dab-spur-19-diesel-blau-ae0f31e8-92f2-481c-9478-cbd17a507b3c
307,29.900,112.100,194,2019,Diesel,Automatik,/angebote/mercedes-benz-c-220-td-4m-avantgarde-night-mbeam-led-kamera-diesel-weiss-e3630afb-87b6-47db-bcb0-81f9e5527600
308,37.749,46.851,200,2022,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-avantgarde-mbux-led-kamera-ahk-shz-17-diesel-schwarz-800adf6c-5d4c-4a9f-b643-220500dbcbfa
309,60.900,9.000,204,2023,Elektro/Benzin,-,/angebote/mercedes-benz-c-300-e-t-amg-night-ahk-led-kamera-keyless-9g-elektro-benzin-grau-55be1d92-4d73-4380-b7d8-763c82849653
310,38.499,94.000,333,2017,Benzin,Automatik,/angebote/mercedes-benz-c-400-c-400-amg-4matic-t-9g-tronic-benzin-rot-f20baf6c-b55a-4f1d-87cb-e4058d6a0461
311,43.890,30.500,245,2020,Diesel,Automatik,/angebote/mercedes-benz-c-300-d-4m-t-amg-night-kam-multibeam-totwinkel-spur-diesel-schwarz-aeae7499-9d4d-491a-9f2e-8469331731c2
312,49.900,3.531,204,2022,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-amg-night-led-kamera-totw-keyless-9g-benzin-schwarz-5ef194f1-facc-4b1d-98f0-123bb946f73b
313,48.270,26.565,200,2022,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-amg-night-ahk-ruekam-elheckkl-ledlicht-diesel-schwarz-2e0ea885-4786-4d83-957f-e842b7d15950
314,42.820,9.053,204,2021,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-modell-amg-mbux-perf-aga-led-wide-ahk-ca-benzin-schwarz-fcb17a92-3d78-45eb-bedd-214bd8d14686
315,36.699,45.000,245,2020,Diesel,Automatik,/angebote/mercedes-benz-c-300-t-d-amg-line-2x-dab-led-advsound-busin-18-diesel-weiss-e2e6f6c8-9c31-45d1-8d65-95fe6dbc4052
316,34.600,12.850,194,2020,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-radio-dab-fernlichassistent-parktronic-diesel-schwarz-309692dc-9bad-4dd1-a3ed-45ebb2126c15
317,38.799,29.424,163,2022,Diesel,Automatik,/angebote/mercedes-benz-c-200-d-t-avantgarde-mbux-kamera-carplay-led-shz-diesel-schwarz-d06154d9-98f4-477f-8432-eceaa9ffe07b
318,40.490,28.762,204,2022,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-4m-avantgarde-pano-led-cam-mbux-easyheck-benzin-schwarz-2835ead0-516a-4620-905b-2a957f937753
