,Price,Km,Power,Year,Gas,Transmission,URL
109,39900,5800,122,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-business-solutions-ID8PqfpC.html
110,63900,15016,265,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-ID8Pm6KI.html
111,36500,30614,160,2019,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-ID8PkPcN.html
112,61990,11906,265,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-d-amg-line-ID8Pr5iF.html
113,40900,90000,194,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8Pq9dv.html
114,35900,144121,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PnCQw.html
115,39500,137000,194,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PfX8W.html
116,57690,9200,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8PlamX.html
117,47500,31500,194,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PoKZp.html
118,33500,161243,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8Ps3QG.html
119,34990,190000,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PmlB8.html
120,26500,193945,170,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-bluetec-avantgarde-ID8PrBQ1.html
121,28000,64730,136,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8PsbcK.html
122,47500,86982,204,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-ID8Psg5P.html
123,52990,10844,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PiPaq.html
124,28990,107500,136,2018,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-ID8P82v1.html
125,39500,81750,170,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-aut-ID8Pst9Y.html
126,29500,124367,279,2016,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-350-e-ID8PrgTV.html
127,27500,60000,136,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-amg-line-aut-ID8PseZj.html
128,45890,42690,306,2020,Híbrido(Diesel),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-de-amg-line-ID8Pd7qZ.html
129,50900,69385,200,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PrQ7K.html
130,67900,31700,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-4matic-all-terrain-ID8PpFS9.html
131,41500,43630,160,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8P9pDL.html
132,42900,60444,160,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8P9pDD.html
133,29950,158000,160,2019,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-amg-line-ID8Ppsde.html
134,56490,22191,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PogtS.html
135,36750,95962,204,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-d-advantgarde-aut-ID8Pli8P.html
136,39950,74700,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PqbkI.html
137,35750,90900,170,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-aut-ID8Pq96H.html
138,49900,26400,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-ID8Pm6hK.html
139,30950,112000,231,2017,Híbrido(Diesel),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-bluetec-hybrid-amg-line-ID8Prg94.html
140,49990,43115,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8Pn1fA.html
141,56900,76240,367,2016,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-43-amg-4-matic-ID8PaDGZ.html
142,59900,37307,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8Pst1n.html
143,49999,46950,156,2019,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-amg-line-aut-ID8Pt3Kp.html
144,29500,162500,170,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-bluetec-d-station-avantgarde-ID8PsV79.html
145,37500,107245,160,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8Pn1fD.html
146,44490,52457,306,2020,Híbrido(Diesel),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-de-amg-line-ID8Pr2Ri.html
147,54950,31794,163,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-ID8Pt3Dj.html
148,43000,30000,204,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-d-ID8Poei3.html
149,25000,68300,116,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-exclusive-aut-ID8PmNrO.html
150,58000,38000,367,2017,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-43-amg-ID8PsLNu.html
151,57690,8500,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8PlamV.html
152,34500,98200,170,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8PnoiN.html
153,26950,150000,136,2017,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-bluetec-avantgarde-ID8PqMHQ.html
154,45900,35645,306,2020,Híbrido(Diesel),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-de-amg-line-ID8PrpOb.html
155,35490,109800,170,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-ID8Psj06.html
